task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,multi_wasserstein,outlier_ratio_rep,mean_col1,var_col1,normal_p_col1,mean_col2,var_col2,normal_p_col2,mean_col3,var_col3,normal_p_col3,kl_numeric_avg,corr_avg,corr_max,cat_kl_avg
rayyan,12,65,22.527272727272727,12,1000,0.0,5.0,2.5,2.5,holoclean,288.0033794397801,0.064,70.87885521908343,1081629.17781737,0.0,74.97200476362053,81823.03712794658,0.0,591602.2125476951,322069142506.9632,2.794049008017253e-41,0.014775877334848536,0.0275750108180069,0.05909197083268409,0.581449060662732
rayyan,12,65,22.527272727272727,12,1000,0.0,5.0,2.5,2.5,horizon,0.0,0.07713498622589532,41.880398671096344,228062.61760871008,0.0,67.95343680709534,83373.9467750787,0.0,501077.0223463687,84369626197.55879,1.9282263329797044e-17,0.0,0.04844523020031976,0.07093595664783216,-0.026391192851622856
rayyan,12,65,22.527272727272727,12,1000,0.0,5.0,2.5,2.5,scared,104.61308286504641,0.07894736842105263,36.64829106945976,204738.9302481801,0.0,67.15435501653803,82969.75319017404,0.0,504812.00355029583,87622972905.84004,3.5507881710793224e-18,0.003191039169788825,0.04513997072613516,0.07123575496515348,-0.004630755711804384
rayyan,12,65,22.527272727272727,12,1000,0.0,5.0,2.5,2.5,baran,23.702448408946854,0.07377049180327869,41.79558011049724,227561.36413973497,0.0,67.97900552486188,83114.19093042586,0.0,501282.80245535716,84313299984.9073,1.9226327722414983e-17,2.0122750624064523e-06,0.04850514130975856,0.07126423059380266,-0.008365333557292055
rayyan,12,65,22.527272727272727,12,1000,0.0,5.0,2.5,2.5,Unified,0.0,0.07713498622589532,41.880398671096344,228062.61760871008,0.0,67.95343680709534,83373.9467750787,0.0,501077.0223463687,84369626197.55879,1.9282263329797044e-17,0.0,0.04844523020031976,0.07093595664783216,0.0
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,mode,739.8721262757099,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.11941753852683862,,,-0.05563701696905915
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,bigdansing,307.03286084348696,0.05609492988133765,48.42949896663756,299451.4667504184,0.0,63.36369835715724,80262.62422160553,0.0,454117.953849493,240474976825.10223,2.952217769580988e-39,0.00360681336020941,0.045052791553292705,0.07866658475781917,0.16139396122852087
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,boostclean,0.0069083926972139656,,48.62310873224264,299434.2157032487,0.0,70.4341143667236,80313.0968073269,0.0,548368.8142097072,217023267061.1011,2.0488482937785653e-39,0.0,0.13317764582358543,0.36560271474629685,0.1341102706046699
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,holoclean,404.5087581140563,0.085,61.62895032182548,623029.2974069171,0.0,94.44564605961054,183715.5593746535,0.0,712299.8075991455,660428270666.4885,8.794549162102552e-42,0.016545381985311355,0.030541504964916245,0.07299376547153719,0.8826734986836939
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,horizon,0.0,0.05723542116630669,48.62310873224264,299434.2157032487,0.0,70.4341143667236,80313.0968073269,0.0,548368.8142097072,217023267061.1011,2.0488482937785653e-39,0.0,0.04106203039883035,0.07644648441840661,0.17073527665272475
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,scared,65.33773432219854,0.05593607305936073,48.393179078414946,298840.89377031743,0.0,67.42898046019896,76256.74187086485,0.0,549458.317796083,224267829453.7229,8.288489839890145e-39,6.669175642258844e-05,0.04235498809044937,0.07934461389436205,-0.009400071160606972
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,baran,53.38273872790068,0.057651991614255764,48.459752301607544,299442.31220528093,0.0,68.42109327040077,78101.37333699092,0.0,548237.7303272887,217140062765.60126,2.0951794249045367e-39,1.3370050599983445e-06,0.04116768968667111,0.0769453217576447,-0.0065774956325439
rayyan,13,62,18.254545454545454,12,1000,1.25,1.25,2.5,0.0,Unified,0.0,0.05723542116630669,48.62310873224264,299434.2157032487,0.0,70.4341143667236,80313.0968073269,0.0,548368.8142097072,217023267061.1011,2.0488482937785653e-39,0.0,0.04106203039883035,0.07644648441840661,0.0
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,mode,780.8056681735828,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.12111822527650944,,,-0.03916737728046445
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,bigdansing,341.4446371663118,0.0710128055878929,50.21787654755305,311295.3150817119,0.0,71.2316663708127,85989.80573959963,0.0,502447.2564594168,313513350494.34503,2.0223149876162678e-38,0.004295965187770726,0.04171438385211462,0.06920143778539262,0.13677231639994897
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,boostclean,0.006038576879954623,0.1875,50.76750213066474,311370.9098086632,0.0,74.77734967301909,86302.41448824709,0.0,626258.6628859901,408415053989.7194,1.6888028702503398e-40,0.0,0.044573078192740485,0.07550516494973696,-0.001968308477492454
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,holoclean,166.0059215096584,0.064,70.87885521908343,1081629.17781737,0.0,74.97200476362053,81823.03712794658,0.0,591602.2125476951,322069142506.9632,2.794049008017253e-41,0.002837930885774696,0.0275750108180069,0.05909197083268409,0.6096241251440748
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,horizon,0.0,0.07701283547257877,50.76750213066474,311370.9098086632,0.0,74.77734967301909,86302.41448824709,0.0,626258.6628859901,408415053989.7194,1.6888028702503398e-40,0.0,0.040620450340578325,0.06784540058041905,0.16696917504876552
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,scared,48.90627018844765,0.07184241019698726,45.681106592192606,288541.53650948487,0.0,74.0709791765486,86242.80662142388,0.0,626258.6628859901,408415053989.7194,1.6888028702503398e-40,-0.00035213023773094884,0.03871547985707821,0.067733445157256,-0.0027369284272721764
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,baran,59.019137684937625,0.06912442396313365,49.8262671560342,308158.23983208917,0.0,72.28720387492056,86086.31909924955,0.0,626835.2896825421,407895773755.194,1.6310833865048006e-40,3.6635166556357777e-07,0.04026960650245715,0.06681881337682838,-0.006119452094490203
rayyan,14,68,22.145454545454545,12,1000,2.5,2.5,5.0,0.0,Unified,0.0,0.07701283547257877,50.76750213066474,311370.9098086632,0.0,74.77734967301909,86302.41448824709,0.0,626258.6628859901,408415053989.7194,1.6888028702503398e-40,0.0,0.040620450340578325,0.06784540058041905,0.0
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,mode,726.191471265956,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.12435979198632231,,,-0.01608409385540852
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,bigdansing,261.5983040064661,0.05723542116630669,44.02677581361217,281678.1076878948,0.0,68.07889346595101,85949.12650779366,0.0,466111.31104176946,176198879804.02948,6.861988450954672e-36,0.0021154376897125023,0.05563431394837482,0.0741234520329415,0.17823935383263095
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,boostclean,0.005809242654252164,0.23529411764705882,44.47030764112757,281765.1264545418,0.0,73.21474612943547,85685.96871082857,0.0,532426.9986473498,168050948795.53296,7.4440915997254736e-37,0.0,0.14182711551100097,0.29482634732227253,-0.00014906806222565738
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,holoclean,251.02751326589015,0.064,70.87885521908343,1081629.17781737,0.0,74.97200476362053,81823.03712794658,0.0,591602.2125476951,322069142506.9632,2.794049008017253e-41,0.006588993078800271,0.0275750108180069,0.05909197083268409,0.5973800824655269
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,horizon,0.0,0.05399568034557235,44.47030764112757,281765.1264545418,0.0,73.21474612943547,85685.96871082857,0.0,532426.9986473498,168050948795.53296,7.4440915997254736e-37,0.0,0.050988878090249205,0.0726097369617261,0.1580078624273605
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,scared,79.50527496942523,0.0496054114994363,43.05448777645533,279362.3204524663,0.0,66.14664358988163,85600.47971419197,0.0,531655.383020635,172370805702.88138,2.2018790656033947e-36,3.0880275798746473e-05,0.05536801241359938,0.07488017011094368,0.00392226803837244
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,baran,1196806.003848903,0.043897216274089934,44.18567587188447,280339.0568217111,0.0,72.9389429377442,85435.938808601,0.0,1788850904416.2122,5.629872699445193e+26,0.0,0.0020513319476581676,0.028772962974428887,0.07269593384483483,-0.005317220227074284
rayyan,15,71,18.681818181818183,12,1000,1.25,1.25,0.0,2.5,Unified,0.0,0.05399568034557235,44.47030764112757,281765.1264545418,0.0,73.21474612943547,85685.96871082857,0.0,532426.9986473498,168050948795.53296,7.4440915997254736e-37,0.0,0.050988878090249205,0.0726097369617261,0.0
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,mode,762.3443640823891,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.12035105540035668,,,-0.05850655329555887
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,bigdansing,202.60851414443871,0.05807200929152149,78.65459671390818,2534281.683048626,0.0,75.38444034497107,98206.13122137601,0.0,540633.8656424779,305812845119.7017,1.1002435022492734e-39,0.0007962602334950329,0.02040742412677568,0.043277254846486285,0.18359318995198037
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,boostclean,0.0065467897903830514,0.2857142857142857,79.27461663435102,2534316.02853416,0.0,78.81941176292104,98392.39273816094,0.0,582322.8406694658,293864190206.7837,3.86234290527992e-40,0.0,0.16406307797450045,0.3913605335641441,0.05788446189989419
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,holoclean,361.1334611447078,0.085,61.62895032182548,623029.2974069171,0.0,94.44564605961054,183715.5593746535,0.0,712299.8075991455,660428270666.4885,8.794549162102552e-42,0.008113027297712532,0.030541504964916245,0.07299376547153719,0.768172120733241
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,horizon,0.0,0.05710955710955711,79.27461663435102,2534316.028534159,0.0,78.81941176292104,98392.39273816094,0.0,582322.8406694658,293864190206.7837,3.86234290527992e-40,0.0,0.02431570319213665,0.04266166951749194,0.12435332751021089
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,scared,47.14653254231317,0.05536332179930796,78.89687563589385,2523644.3896696656,0.0,77.87075436691944,97833.41214966647,0.0,582322.8406694658,293864190206.7837,3.86234290527992e-40,9.699792042254509e-08,0.023950401099680625,0.042818119349573025,-0.004714926925772353
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,baran,198.1835897498706,0.05324074074074074,85.24652549928578,2560872.4339337833,0.0,78.21956477982738,98228.11432613085,0.0,537886.9097906456,219314701941.7184,2.845668639547586e-39,0.0029595213330917587,0.02711834103711327,0.04590835610351916,-0.005499393324581586
rayyan,16,61,22.881818181818183,12,1000,2.5,2.5,0.0,5.0,Unified,0.0,0.05710955710955711,79.27461663435102,2534316.028534159,0.0,78.81941176292104,98392.39273816094,0.0,582322.8406694658,293864190206.7837,3.86234290527992e-40,0.0,0.02431570319213665,0.04266166951749194,0.0
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,mode,736.3097111890223,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.12582518541721982,,,-0.05786863418795744
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,bigdansing,301.80290854193686,0.05489773950484392,48.965769108083386,301880.79975973815,0.0,65.71869175200918,83926.0910121921,0.0,449426.9044661099,186588971409.83612,6.40713082580821e-36,0.006184104147312282,0.06718092394761864,0.10685059829828784,0.19835955470818867
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,boostclean,0.0,0.35294117647058826,49.067203534312895,301871.2487194391,0.0,72.35555090757344,83869.26733443215,0.0,540611.2936613905,198258398526.59506,9.321179545771247e-39,0.0,0.17216692850551527,0.35351162550804405,-0.02338500212247638
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,holoclean,219.83778570154197,0.064,70.87885521908343,1081629.17781737,0.0,74.97200476362053,81823.03712794658,0.0,591602.2125476951,322069142506.9632,2.794049008017253e-41,0.006183567430982293,0.0275750108180069,0.05909197083268409,0.6161933036320169
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,horizon,0.0,0.05285868392664509,49.067203534312895,301871.2487194391,0.0,72.35555090757344,83869.26733443215,0.0,540611.2936613905,198258398526.59506,9.321179545771247e-39,0.0,0.05922244148220789,0.1051096590799816,0.15220224797597404
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,scared,105.74762470714802,0.055865921787709494,43.97409852139591,279786.79403850174,0.0,69.40756078878312,83411.41573034554,0.0,544553.185671114,207010200196.4502,5.125110684979743e-38,-0.0003001972456024335,0.05807500396864999,0.10709320474988548,-0.009604522845694474
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,baran,31.876825757191103,0.05692803437164339,48.90279089224346,300953.8781803474,0.0,72.16781215184837,83846.1704474191,0.0,540870.6026394322,198100397175.71555,9.061063518330953e-39,8.320768914321284e-07,0.059095920702187804,0.10506000699904318,-0.002614781152266455
rayyan,17,64,18.554545454545455,12,1000,1.25,1.25,1.25,1.25,Unified,0.0,0.05285868392664509,49.067203534312895,301871.2487194391,0.0,72.35555090757344,83869.26733443215,0.0,540611.2936613905,198258398526.59506,9.321179545771247e-39,0.0,0.05922244148220789,0.1051096590799816,0.0
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,mode,763.4488231174381,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1266.0,0.0,1.0,-0.12454212224230797,,,-0.056299592937481505
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,bigdansing,298.86904647586874,0.06039488966318235,42.231429288285774,251398.01675286848,0.0,69.83725396599779,84737.22263246248,0.0,497152.6736288362,313629514802.03015,1.7710660965985282e-39,0.0038315160085754343,0.04120858881853931,0.060394171747675675,0.13728091189226205
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,boostclean,0.007172753859757422,0.21739130434782608,42.80656776945456,251479.98750563848,0.0,74.28964652853917,85067.60413631766,0.0,587371.536851699,324336594498.67316,5.971913665413073e-41,0.0,0.11917517722479438,0.24224413835325273,-0.0035838956896604587
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,holoclean,110.72284792633803,0.064,70.87885521908343,1081629.17781737,0.0,74.97200476362053,81823.03712794658,0.0,591602.2125476951,322069142506.9632,2.794049008017253e-41,0.0014683284053866937,0.0275750108180069,0.05909197083268409,0.5880190515502495
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,horizon,0.0,0.06053550640279395,42.80656776945456,251479.98750563848,0.0,74.28964652853917,85067.60413631766,0.0,587371.536851699,324336594498.67316,5.971913665413073e-41,0.0,0.036131958258614795,0.05882472879409015,0.12615287565105815
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,scared,117.10674186781561,0.06422018348623854,37.71530300751688,229248.28746687603,0.0,70.47347424136443,80605.34919423211,0.0,588636.0799734585,327857584942.3665,6.500266244894424e-39,-0.0001632288833121266,0.03900857141298867,0.06057579997182421,-0.011047761264786998
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,baran,177.55442027701923,0.057803468208092484,49.96214562909187,307778.2012457051,0.0,74.17757868143363,84987.21839413265,0.0,557414.9377340557,232219833251.7137,6.728704519250191e-39,0.0017198538852294769,0.03216408771373117,0.050532149042920194,-0.00659604102050523
rayyan,18,66,22.6,12,1000,2.5,2.5,2.5,2.5,Unified,0.0,0.06053550640279395,42.80656776945456,251479.98750563848,0.0,74.28964652853917,85067.60413631766,0.0,587371.536851699,324336594498.67316,5.971913665413073e-41,0.0,0.036131958258614795,0.05882472879409015,0.0
