task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,bigdansing,KMEANSPPS,k=41,0.4042137952463294,1.0011107978246003,0.7015521149622375
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,boostclean,KMEANSNF,k=8,0.33221239435268135,1.034096955619076,0.6496198534956055
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,boostclean,GMM,"n_components=10, covariance type=tied",0.34182895643646743,0.9842224266362007,0.6789297260610017
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,boostclean,HC,"k=6, linkage=single, metric=manhattan",0.20322928571252893,0.481471217246539,1.1400983197402625
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,boostclean,KMEANS,k=39,0.30415734973285646,1.1537214620113552,0.5854588419722031
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,boostclean,KMEANSPPS,k=7,0.2314483830578743,1.2212918923005027,0.5251267292450996
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,holoclean,KMEANSNF,k=24,0.3482618664029376,1.0158688627602812,0.6663204453806476
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,holoclean,GMM,"n_components=26, covariance type=tied",0.36779670909912154,0.9320339160006494,0.720359519123374
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.40247067313014245,0.37292471206777866,1.541988533712075
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,holoclean,KMEANS,k=47,0.4349092369657975,0.8488354937739171,0.8064969048474842
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,holoclean,KMEANSPPS,k=40,0.36273946676726,0.9282383337098197,0.7200244967585576
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,horizon,KMEANSNF,k=36,0.36817380684837403,0.9801224510645952,0.6942272429877865
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,horizon,GMM,"n_components=15, covariance type=tied",0.34715735767467715,0.9627463725314305,0.6929262601585828
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,horizon,HC,"k=8, linkage=single, metric=manhattan",0.5528469558659979,0.39280535416533124,1.5493185510219227
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,horizon,KMEANS,k=44,0.39065703195258716,0.8984608339078893,0.7518358016920561
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,horizon,KMEANSPPS,k=39,0.39037681768798593,1.0100765185845686,0.6902004112026415
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,scared,KMEANSNF,k=34,0.2605388693265601,1.1188680228615535,0.5771496652030967
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,scared,GMM,"n_components=20, covariance type=tied",0.3080940993626573,1.1826729803444076,0.5768181861745243
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,scared,HC,"k=5, linkage=single, metric=euclidean",0.37643700751194065,0.5884604285255318,1.0378933089978766
flights,5,10,9.988776655443322,7,2376,5.0,5.0,,,scared,KMEANS,k=38,0.32968705485921546,1.0063424266805765,0.6616923005149793
