task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,baran,DBSCAN,"n_components=7, covariance type=1.9500000000000002",0.4837388091491762,1.6119447004046474,0.5520537427063397
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,KMEANSNF,k=13,0.5439479190028303,0.8036507605758106,0.8941347593515308
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,GMM,"n_components=5, covariance type=diag",0.5641897899213232,0.38681612371144114,1.5746987171658402
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,HC,"n_components=5, covariance type=complete-euclidean",0.7113138091485441,0.23309918407553615,2.5006665577954275
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,KMEANS,k=15,0.6101803480022396,0.5492775836960594,1.2153767300908966
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,KMEANSPPS,k=14,0.5529971725562758,0.6402044687875673,1.057499070306171
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,Unified,DBSCAN,"n_components=31, covariance type=1.9500000000000002",0.4616368715478288,1.848416640208642,0.5013202204492363
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,KMEANSNF,k=10,0.5172199130519556,0.9964025506920986,0.7604151753631849
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,GMM,"n_components=10, covariance type=tied",0.6372639020857286,0.4342585863769129,1.4700196626171547
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.7517185635449246,0.2677613058398237,2.24319406501072
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,KMEANS,k=19,0.6643866351215537,0.58531352328581,1.1864363516070768
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,KMEANSPPS,k=10,0.6418212902175663,0.5531582953874712,1.224811037038664
rayyan,1,53,18.89090909090909,12,1000,0.0,5.0,GroundTruth,DBSCAN,"eps=1.7300000000000002, min_samples=15",0.5204700423496508,1.4508121528420448,0.5446912250598364
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,KMEANSNF,k=22,0.3881557571709528,1.133252719234515,0.6352857323268184
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,GMM,"n_components=31, covariance type=tied",0.5964945335848919,0.886668560018349,0.8621558370812727
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,HC,"n_components=7, covariance type=single-manhattan",0.5321184894450143,0.3252541946791393,1.8033184351635285
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,KMEANS,k=31,0.511197084998819,0.828707228174626,0.8589479317660366
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,KMEANSPPS,k=26,0.4698010035401223,1.1448165512606001,0.6716516995488069
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,mode,DBSCAN,"n_components=5, covariance type=1.9000000000000001",0.6733263571977156,1.3502625970023967,0.706961519906695
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,KMEANSNF,k=12,0.6597423823250427,1.0393849981598882,0.8109248920387054
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,GMM,"n_components=13, covariance type=tied",0.6730815722781824,0.3442008070312299,1.7891811919317313
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,HC,"n_components=6, covariance type=single-manhattan",0.6921975424566261,0.20061356989471693,2.8384526048319056
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,KMEANS,k=13,0.6459403206335561,0.5934610238994346,1.1654854728046424
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,KMEANSPPS,k=13,0.6656769120328744,0.3983939099546447,1.5878777211922597
rayyan,2,49,23.118181818181817,12,1000,0.0,10.0,bigdansing,DBSCAN,"n_components=5, covariance type=1.85",0.588950374315817,1.713149723203428,0.5863352582467607
