task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,KMEANSNF,k=35,0.32961854910633015,0.9769411494979011,0.5698822402265507
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,GMM,"n_components=32, covariance type=tied",0.34105759421008736,0.9806408761647388,0.5712069477891287
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,HC,"n_components=5, covariance type=single-euclidean",0.48879013089011586,0.4210478824372669,0.722261263105199
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,KMEANS,k=44,0.3989550174431683,0.8560013658357474,0.6040066777718379
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,KMEANSPPS,k=30,0.34220168039388593,1.0154910053186919,0.5654342968190396
flights,2,22,10.002805836139169,7,2376,0.0,10.0,baran,DBSCAN,"n_components=8, covariance type=2.0",0.3369157770577728,1.7402996825468857,0.4639360063546441
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,KMEANSNF,k=27,0.2989589199666785,1.0645484237380831,0.5500952144870302
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,GMM,"n_components=23, covariance type=spherical",0.34503263342404206,0.9848761511050048,0.5711504498860396
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,HC,"n_components=32, covariance type=average-euclidean",0.4028063239153455,0.7352360360638206,0.6290255777561633
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,KMEANS,k=25,0.3603231850184113,0.9515833990801609,0.579592055085352
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,KMEANSPPS,k=28,0.30008102059006186,1.0130924706417217,0.5586683093085385
flights,2,22,10.002805836139169,7,2376,0.0,10.0,Unified,DBSCAN,"n_components=5, covariance type=1.9500000000000002",0.26627889883844535,0.6119764370717633,0.6262995610549627
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,KMEANSNF,k=43,0.43484298958210077,0.881207522427962,0.6052668143951349
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,GMM,"n_components=46, covariance type=spherical",0.5157379733005142,0.7865312684766559,0.6381533244873301
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,HC,"n_components=48, covariance type=average-euclidean",0.5265764050933104,0.5781037361000362,0.6886331886475157
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,KMEANS,k=48,0.5546829774201855,0.65191938883116,0.6756107848530529
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,KMEANSPPS,k=44,0.4937155046439644,0.8139436501777084,0.6286566718613683
flights,2,22,10.002805836139169,7,2376,0.0,10.0,GroundTruth,DBSCAN,"n_components=9, covariance type=1.8000000000000003",0.33079895489333483,0.8141398271124115,0.5995790788288528
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,KMEANSNF,k=47,0.7410598808411462,0.771710266298786,0.6761748306987655
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,GMM,"n_components=48, covariance type=diag",0.8633155715610428,0.43605493815761776,0.7901476814660526
flights,3,23,14.997194163860831,7,2376,0.0,15.0,mode,HC,"n_components=48, covariance type=average-manhattan",0.8910060609515283,0.3899246041135597,0.8105370248223437
